Unnamed: 0,Country,Producer,System Designation ,SizeClass,Remarks ,OperationalRole,Airframe,TailConfig,WingForm,WingConfig,BodyConfig,EngineType,LaunchMethod,Mission,MaxSpeed_kmh,CruiseSpeed_kmh,Endurance_h,Range_km,ActualRange_km,MTOW_kg,PayloadEnduranceProduct_kgh,Payload_kg,AnchorPayload_kg,Ceiling_km,EngPower_hp,Wingspan_m,Length_m,Height_m,sources,Unnamed: 30,EnduranceFlag,PayloadFraction,PowerLoading_hp_per_kg,MissionTags,IsConfigVariant,PayloadEnduranceProduct_kgh_derived,HasAnchorPayload,SizeClassStd,DerivedRange_km,RangeKind,BestRange_km,StallSpeed_kmh,Airfoil,AspectRatio_NTNU,Chord_est_m_NTNU,PropDiameter_m,NTNU_ref
184.0,China (PR ),JOUAV (Chengdu JOLAV Automation Tech ),CW-25E,CR,"EL, ",DP,FW/RW,inv-V,T,H,Tboom,E,VTOL,ISR,,70.0,3.6,,,,21.6,6.0,,,,4.35,2.18,0.69,,,normal,,,ISR,False,21.6,False,,252.0,derived_cruise,252.0,,,,,,
381.0,Indonesia,Lapan (National Institute of Aeronautics &Space ),LSU -01,Micro,"EL ,Hand Launched ",CC,FW,,,,,E,Hand,ISR,,60.0,0.833,,,,0.4165,0.5,,,,1.9,,,paper,,normal,,,ISR,False,0.4165,False,,49.98,derived_cruise,49.98,,,,,,
352.0,Hungary,BHE Robotics,BXAP15 -Charlie,Mini,EL ,CC,FW,T,R,H,WT,E,Catapult,ISR,100.0,79.2,1.667,160.0,,17.0,5.001,3.0,,4.0,,3.7,1.7,,company website,,normal,,,ISR,False,5.001,False,,,range_supports_ferry,160.0,,,,,,NTNU:BHE BXAP15
115.0,China (PR ),Beijing TT Aviation Technology,SP -7,Micro,EL ,CC,FW,V,T,H,WT,E,Hand,ISR,,54.0,2.0,10.0,,,2.0,1.0,,,,2.0,1.05,,,,normal,,,ISR,False,2.0,False,,108.0,derived_cruise_datalink_likely,108.0,,,,,,
1059.0,USA,"Aurora Flight Sciences (Boeing ,2017)",Orion ,MALE,Hydrogen pwrd ,RA,FW,,,,WT,E,CTOL,ISR,450.0,,100.0,,,3174.0,18100.0,181.0,,,,,,,,,normal,0.0570258349086326,,ISR,True,18100.0,False,HALE,,derived_max_estimated,29250.0,,,,,,
353.0,Hungary,BHE Robotics,NEMERE XR-01 ,Mini,EL ,CC,FW,tail-less,swept,,FW,E,Hand,ISR,100.0,70.0,2.0,15.0,,7.0,,,,,,2.3,,,,,normal,,,ISR,False,,False,Mini,140.0,derived_cruise_datalink_likely,140.0,,,,,,
429.0,Israel,Aeronautics (acquired by Rafael in 2019),Orbiter 2,CR,"EL ,Cat .-Launched ",M,FW,winglets,swept,,FW,E,Catapult,ISR,92.0,,3.0,50.0,,10.3,4.5,1.5,,,,3.0,0.9,0.3,,,normal,0.145631067961165,,ISR,False,4.5,False,Mini,,derived_max_datalink_likely,179.4,,,,,,
1066.0,USA,Autel Robotics,Dragonfish standard,Mini,"EL ,VTOL ",CC,FW/RW,,,,WT,E,VTOL,ISR,108.0,70.0,2.0,30.0,,7.5,3.0,1.5,,,,2.3,1.29,0.46,,,normal,0.2,,ISR,False,3.0,False,Mini,140.0,derived_cruise_datalink_likely,140.0,,,,,,
723.0,Russian Fed .,Zala Aero Group (Kalachnikov ),Z-16  (Zala 421-16E),Mini,"EL, cat-launched ",M,FW,tail-less,swept,,FW,E,Catapult,ISR,110.0,,4.0,75.0,,12.0,,,,,,2.815,,,data sheet,,normal,,,ISR,False,,False,Mini,,derived_max_datalink_likely,286.0,,,,,,
152.0,China (PR ),DSTECHUAS,M-Eagle A3 Mapping,Mini,,CC,FW/RW,C,e,H,WT,E,VTOL,ISR,,72.0,1.5,50.0,100.0,8.0,0.75,0.5,,,,2.22,1.2,,,,normal,0.0625,,ISR,False,0.75,False,Mini,108.0,actual,100.0,,,,,,
986.0,Ukraine,UKRSPEC systems,SHARK-M UAS,CR,"el, Cat -Lnchd ,Para -Recov .",M,FW,,,,,E,Catapult,ISR,130.0,75.0,7.0,180.0,,14.5,,,,,,3.4,1.65,0.3,,,normal,,,ISR,False,,False,Mini,525.0,derived_cruise_datalink_likely,525.0,,,,,,
74.0,Canada,Draganflyer,Tango,Mini,"EL, 0.4KW, tendum wing",CC,FW,tail-less,swept,TW,WT,E,Catapult,ISR,,44.0,4.0,5.0,,5.0,6.0,1.5,,,,2.0,1.055,0.31,,,normal,0.3,,ISR,False,6.0,False,Mini,176.0,derived_cruise_datalink_likely,176.0,,,,,,
674.0,Russian Fed .,Izhmash -Unmanned Systems,Takhion (Tachyon),Mini,"EL, Flying wing",M,FW,tail-less,swept,,FW,E,Catapult,ISR,100.0,75.0,2.0,40.0,,7.0,2.0,1.0,,,,1.84,,,,,normal,0.1428571428571428,,ISR,False,2.0,False,Mini,150.0,derived_cruise_datalink_likely,150.0,,,,,,
288.0,France,SurveyCopter (acquired by Airbus D &S in 2011),DVF 2000 VT ,Mini,EL ,M,FW,H-boom,T,L,Tboom,E,Catapult,ISR,97.0,,3.0,50.0,,12.0,3.3,1.1,,,,3.0,1.2,,,,normal,0.0916666666666666,,ISR,False,3.3,False,Mini,,derived_max_datalink_likely,189.15,,,,,,
28.0,Australia,Iridium Dynamics,Halo 240-E ,CR,"EL ,VTOL ",CC,TS,C,T,L,,E,VTOL,ISR,90.0,,2.5,160.0,,2.0,,,,,,2.4,1.8,,,,normal,,,ISR,False,,False,Mini,,range_supports_ferry,160.0,,,,,,
502.0,Italy,Ingegneria Dei Sistemi (Leonardo ),FlySecur,Micro,EL,CC,FW,,,,,E,Hand,ISR,108.0,,,,,2.0,,,,,,2.0,1.3,,,,normal,,,ISR,False,,False,Mini,,none,,,,,,,
455.0,Israel,IAI- Malat Division,Bird Eye 600,CR,EL ,M,FW,tail-less,swept,,FW,E,Catapult,ISR,,,2.0,7.5,,7.5,2.6,1.3,,,,,,,,,normal,0.1733333333333333,,ISR,False,2.6,False,Mini,,range_only_low_conf,7.5,,,,,,
35.0,Australia,V -TOLAerospace,GosHawk Hybrid ,Mini,"EL ,VTOL ",CC,FW/RW,T,R,H,WT,E,VTOL,ISR,84.0,,2.25,7.0,,5.0,2.25,1.0,,,,1.9,1.3,,,,normal,0.2,,ISR,False,2.25,False,Mini,,derived_max_datalink_likely,122.85,,,,,,
453.0,Israel,IAI -Malat Division,Bird Eye 400,CR,EL ,M,FW,tail-less,swept,,FW,E,Catapult,ISR,111.0,,1.5,20.0,,5.6,1.8,1.2,,0.3,,2.2,0.8,,,,normal,0.2142857142857143,,ISR,False,1.8,False,Mini,,derived_max_datalink_likely,108.225,,,,,,
620.0,Poland,MSP,Darter ,Mini,"EL , hand lunch",DP,FW,T,e,H,WT,E,Hand,ISR,120.0,,2.5,15.0,,11.0,,,,0.6,,3.765,2.075,0.5,datasheet,,normal,,,ISR,False,,False,Mini,,derived_max_datalink_likely,195.0,,,,,,
192.0,China (PR ),MMC UAV (ex MicroMultiCopter Aero Technology ),Griflion M9,CR,"EL ,VTOL ",CC,FW/RW,V,T,H,WT,E,VTOL,ISR,126.0,72.0,2.0,30.0,,14.5,6.0,3.0,,,,3.399,1.49,0.51,,,normal,0.2068965517241379,,ISR,False,6.0,False,Mini,144.0,derived_cruise_datalink_likely,144.0,,,,,,
447.0,Israel,Elbit Systems,Skylark I -LEX ,Mini,EL ,M,FW,C,Polyhedral,H,WT,E,Hand,ISR,,,3.0,40.0,,7.5,3.6,1.2,,3.6,,2.9,1.7,,,,normal,0.16,,ISR,False,3.6,False,Mini,,range_only_low_conf,40.0,,,,,,
439.0,Israel,BlueBird Aero Systems,WanderB VTOL,CR,"EL ,Maritime ",M,FW,inv-V,T,H,Tboom,E,VTOL,ISR,120.0,80.0,2.5,50.0,,12.5,3.375,1.35,,1.0,,3.1,1.79,0.6,,,normal,0.108,,ISR,False,3.375,False,Mini,200.0,derived_cruise_datalink_likely,200.0,,,,,,
319.0,Germany,"Germandrones (ex Aerolution ,Integrated Geo -Technologies )",Songbird 100 ,MRE,"EL + Petrol ,VTOL 4 motors, tilt rotor",DP,FW/TR,V,T,H,WT,E,VTOL,ISR,108.0,75.0,2.0,100.0,,10.8,4.0,2.0,,,,3.12,,,company website,,normal,0.1851851851851852,,ISR,False,4.0,False,Mini,150.0,derived_cruise_agrees,125.0,,,,,,
330.0,Germany,Quantum Systems,Tron60 ,Mini,"EL ,VTOL ",CC,FW/TR,V,e,H,WT,E,VTOL,ISR,100.0,65.0,1.0,5.0,,13.5,2.0,2.0,,,,3.5,,,,,normal,0.1481481481481481,,ISR,False,2.0,False,Mini,65.0,derived_cruise_datalink_likely,65.0,,,,,,
604.0,Pakistan,Satuma Research,Super Salaar ,Mini,EL ,M,FW,C,Polyhedral,H,WT,E,Hand,ISR,50.0,,1.5,20.0,,8.0,,,,,,,,,,,normal,,,ISR,False,,False,Mini,,derived_max_or_range,48.75,,,,,,
178.0,China (PR ),JOUAV (Chengdu JOUAV Automation Tech ),CW -007,Micro,"EL , VTOL  , 4 rotor + 1pusher ",DP,FW/RW,C,T,H,WT,E,VTOL,ISR,,61.0,1.0,15.0,,7.0,0.8,0.8,,,,2.2,1.3,,,,normal,0.1142857142857143,,ISR,False,0.8,False,Mini,61.0,derived_cruise_datalink_likely,61.0,,,,,,
437.0,Israel,BlueBird Aero Systems,SpyLite,Mini,EL,M,FW,V,T,H,WT,E,Catapult,ISR,120.0,100.08,3.5,80.0,,9.5,4.55,1.3,,9.0,,2.7,1.35,,,,normal,0.1368421052631579,,ISR,False,4.55,False,Mini,,derived_max_datalink_likely,273.0,,,,,,NTNU:BlueBird SpyLite
1219.0,USA,Optimum Solutions,Leonardo ,Mini,EL ,CC,FW,,,,WT,E,Hand,ISR,45.0,,4.0,30.0,,5.5,,,,,,2.6,1.72,,,,normal,,,ISR,False,,False,Mini,,derived_max_datalink_likely,117.0,,,,,,
44.0,Belarus,AGAT -Sistemi Upravlenia (AGAT Control Systems ),Berkut-2,CR,Electric,M,FW,winglets,d,,FW,E,Catapult,ISR,100.0,80.0,2.0,35.0,,15.0,,,,,,,,,,,normal,,,ISR,False,,False,Mini,160.0,derived_cruise_datalink_likely,160.0,,,,,,
806.0,South Korea,Ucon Systems,Remo M -002,Micro,"EL ,Bungee -launched ",CC,FW,,,,,E,Hand,ISR,80.0,,1.5,10.0,,3.5,,,,,,1.8,1.44,,,,normal,,,ISR,False,,False,Mini,,derived_max_datalink_likely,78.0,,,,,,NTNU:Uconsystem Remo M-002
445.0,Israel,Elbit Systems,Skylark ,Mini,EL ,M,FW,C,Polyhedral,H,WT,E,Hand,ISR,72.0,,2.0,10.0,,5.5,,,,3.6,,2.4,2.2,,,,normal,,,ISR,False,,False,Mini,,derived_max_datalink_likely,93.6,,,,,,
347.0,Hong Kong,Aeroland UAV,AL-04,Mini,"EL,  One brushless  motor, two-blade pusher prop,3x 700 mAh batteries",DP,FW,T,Polyhedral,H,WT,E,Hand,ISR,100.0,55.0,1.0,25.0,50.0,4.2,1.0,1.0,1.0,,,2.0,1.4,0.28,company website,,normal,0.2380952380952381,,ISR,False,1.0,True,Mini,55.0,actual,50.0,,,,,,
817.0,Spain,CATUAV,MINEOS,Mini,,CC,FW,,,,,E,Hand,ISR,110.0,75.0,1.0,15.0,,2.5,0.5,0.5,,,,1.72,1.1,,,,normal,0.2,,ISR,False,0.5,False,Mini,75.0,derived_cruise_datalink_likely,75.0,,,,,,
863.0,Taiwan ROC,UAVER - Carbon Based Technology,Avian -S ,Micro,"EL ,parach ,recovery ",DP,FW,,,,,E,,ISR,81.0,,1.5,15.0,,4.5,,,,,,,,,,,normal,,,ISR,False,,False,Mini,,derived_max_datalink_likely,78.975,,,,,,
868.0,Thailand,jDrone,SkyMapper,Micro,EL ,CC,FW,,,,,E,Hand,ISR,,,1.0,5.0,,3.2,,,,,,1.9,,,,,normal,,,ISR,False,,False,Mini,,range_only_low_conf,5.0,,,,,,
883.0,Turkey,Global Teknik,Globiha ,Micro,Hand -Launched ,M,FW,,,,,E,Hand,ISR,110.0,,1.25,15.0,,3.1,,,,,,1.6,1.2,0.35,,,normal,,,ISR,False,,False,Mini,,derived_max_datalink_likely,89.375,,,,,,
1024.0,USA,AeroVironment,Puma AE (RQ -20A),Mini,"EL ,Hand -launched ",M,FW,,,,WT,E,Hand,ISR,83.0,37.0,2.0,15.0,,5.9,,,,,,2.8,1.4,,,,normal,,,ISR,False,,False,Mini,74.0,derived_cruise_datalink_likely,74.0,,,,,,
1025.0,USA,AeroVironment,Puma AE (RQ -20B),Mini,"EL ,Hand -launched ",M,FW,C,Polyhedral,H,WT,E,Hand,ISR,83.0,64.8,3.0,20.0,,6.3,,,,0.15,,2.8,1.4,,,,normal,,,ISR,False,,False,Mini,,derived_max_datalink_likely,161.85,,SD7032,7.4,0.38,,NTNU:AeroVironment RQ-20 Puma 3AE
586.0,Pakistan,Integrated Dynamics,SKYCAM – WING,Mini,"hand lunched , fly wing, EL",M,FW,tail-less,swept,,FW,E,Hand,ISR,100.0,,0.5,30.0,,2.5,0.25,0.5,,,,1.0,0.6,0.25,datasheet,,normal,0.2,,ISR,False,0.25,False,Mini,,derived_max_or_range,32.5,,,,,,
607.0,Poland,WB,FlyEye ,Mini,"EL ,Hand -Launched ",DP,FW,T,T,H,WT,E,Hand,ISR,120.0,,2.5,180.0,,12.0,5.0,2.0,,1.0,,3.6,1.8,,datasheet,,normal,0.1666666666666667,,ISR,False,5.0,False,Mini,,derived_max_or_range,195.0,,,,,,NTNU:WB Group FLYEYE mini UAV
1076.0,USA,BirdEye View Acrobotics,FireFLYS PRO ,Micro,"EL ,VTOL ",CC,FW,,,,FW,E,VTOL,ISR,105.0,65.0,0.98,30.0,,4.5,1.078,1.1,,,,1.52,0.95,,,,normal,0.2444444444444445,,ISR,False,1.078,False,Mini,63.7,derived_cruise_datalink_likely,63.7,,,,,,
775.0,South Africa,Paramount Advanced Technologies,Roadrunner ,Mini,EL ,DP,FW,tail-less,swept,Joined-wing,WT,E,Catapult,ISR,,,0.75,40.0,,15.0,,,,,,1.5,,,datasheet,,normal,,,ISR,True,,False,Mini,,range_only_low_conf,40.0,,,,,,
271.0,France,Drone Volt,Heliplane 240 ,Mini,"EL ,VTOL ",CC,FW/RW,V,T,H,WT,E,VTOL,ISR,108.0,,1.66,100.0,,8.0,1.66,1.0,,,,2.4,1.15,0.3,,,normal,0.125,,ISR,False,1.66,False,Mini,,derived_max_or_range,116.532,,,,,,
463.0,Israel,IAI -Malat Division,Mini -Panther ,CR,,M,FW/TR,H-boom,T,L,Tboom,E,VTOL,ISR,75.0,,2.0,20.0,,12.0,4.0,2.0,,3.0,,,,,,,normal,0.1666666666666667,,ISR,False,4.0,False,Mini,,derived_max_datalink_likely,97.5,,,,,,
1067.0,USA,Autel Robotics,Dragonfish pro,Mini,"EL ,VTOL ",CC,FW/RW,,,,WT,E,VTOL,ISR,108.0,70.0,3.0,30.0,,14.5,7.5,2.5,,,,3.04,1.65,0.46,,,normal,0.1724137931034483,,ISR,False,7.5,False,Mini,210.0,derived_cruise_datalink_likely,210.0,,,,,,
20.0,Armenia,Armenian Armed Forces,Baze ,Micro,EL ,M,FW,C,Polyhedral,H,WT,E,Hand,ISR,100.0,,,30.0,,5.5,,1.5,,,,,,,,,normal,0.2727272727272727,,ISR,False,,False,Mini,,range_only_low_conf,30.0,,,,,,
263.0,France,Delair (ex Delair -Tech ),DT26E LIDAR ,Mini,"EL ,Cat -Lnchdi Belly Land",CC,FW,V,e,H,WT,E,Catapult,ISR,,57.0,1.833,50.0,100.0,17.0,,,,,,3.3,1.6,,,,normal,,,ISR,False,,False,Mini,104.481,actual,100.0,,,,,,
246.0,Estonia,Threod Systems,Eos C VTOL ,Mini,"EL ,Detachable VTOL booms ",DP,FW/RW,Y,e,H,WT,E,VTOL,ISR,122.0,58.0,2.0,50.0,,14.2,2.34,1.17,,3.0,,4.76,1.8,0.45,,,normal,0.0823943661971831,,ISR,False,2.34,False,Mini,116.0,derived_cruise_datalink_likely,116.0,,,,,,NTNU:Threod Eos C
545.0,Netherlands,Vertical Technologies,DeltaQuad EVO Tactical ,Mini,"EL VTOL 4otor+1pusher, Patented wing design, anhedral wing",ML,FW,tail-less,swept,,FW,E,VTOL,ISR,,60.0,4.0,245.0,245.0,10.0,4.0,3.0,1.0,,,2.69,0.75,0.33,,,normal,0.3,,ISR,False,12.0,True,Mini,240.0,actual,245.0,,,,,,
631.0,Poland,Trigger Composites,Pteryx ,Micro,"EL ,Bungee Launch ",CC,FW,T,e,parasol,WT,E,Catapult,ISR,160.0,,1.5,10.0,,5.0,1.5,1.0,,,,2.8,1.4,0.33,datsheet,,normal,0.2,,ISR,False,1.5,False,Mini,,derived_max_datalink_likely,156.0,,,,,,
146.0,China (PR ),CASIC (China Aerospace Science and Industry Corporation ),WJ-010,Mini,"El, ",M,FW,C,Polyhedral,H,WT,E,Hand,ISR,,75.0,1.0,20.0,,5.8,1.0,1.0,,,,2.0,1.6,,,,normal,0.1724137931034483,,ISR,False,1.0,False,Mini,75.0,derived_cruise_datalink_likely,75.0,,,,,,
1157.0,USA,L3 Harris Latitude - L3 Technologies,FRV -10,Micro,EL .VTOL ,M,FW/RW,,,,Tboom,E,VTOL,ISR,,,0.42,,,6.6,0.189,0.45,,,,2.03,1.58,0.31,,,normal,0.0681818181818181,,ISR,False,0.189,False,Mini,,none,,,,,,,
640.0,Portugal,Portuguese Air Force Academy,Flying Wing,,,RA,FW,tail-less,swept,,FW,E,Hand,ISR,90.0,,0.8,,,3.0,0.3200000000000001,0.4,,,,1.6,,,paper,,normal,0.1333333333333333,,ISR,False,0.3200000000000001,False,Mini,,derived_max_estimated,46.8,,,,,,
617.0,Poland,ITWL (Air Force Institute of Technology ),HOB -bit ,Micro,"EL ,2 engines ",DV,FW,C,R,H,WT,E,Hand,ISR,90.0,,0.667,10.0,,5.0,,,,,,1.7,1.2,,paper,,normal,,,ISR,False,,False,Mini,,derived_max_datalink_likely,39.0195,,,,,,
949.0,UK,UAVTEK,BABKA,Mini,"EL ,VTOL ",DP,FW/RW,,,,,E,VTOL,ISR,,,3.0,30.0,,8.0,,,,,,2.3,,,,,normal,,,ISR,False,,False,Mini,,range_only_low_conf,30.0,,,,,,
722.0,Russian Fed .,Zala Aero Group (Kalachnikov ),Z-20,Mini,EL,M,FW,V,T,H,WT,E,Catapult,ISR,110.0,,7.0,100.0,,17.0,17.5,2.5,,5.0,,4.0,,,data sheet,,normal,0.1470588235294118,,ISR,False,17.5,False,Mini,,derived_max_datalink_likely,500.5,,,,,,
367.0,India,National Aerospace Laboratories,Slybird ,Micro,EL ,DP,FW,T,swept,H,WT,E,Hand,ISR,60.0,,1.0,10.0,,3.5,,,,,,,,,website,,normal,,,ISR,False,,False,Mini,,derived_max_datalink_likely,39.0,,,,,,
277.0,France,EOS Technologie,Strix 300,Mini,,M,FW,C,T,H,WT,E,Hand,ISR,120.0,65.0,3.5,50.0,,5.0,3.5,1.0,,,,2.9,1.68,,website ,,normal,0.2,,ISR,False,3.5,False,Mini,227.5,derived_cruise_datalink_likely,227.5,,,,,,
834.0,Spain,SCR -Sistemas de Control Remoto,Tucan ,Mini,EL ,DP,FW,,,,,E,Catapult,ISR,100.0,70.0,1.5,25.0,,5.0,1.125,0.75,,,,2.74,1.44,,,,normal,0.15,,ISR,False,1.125,False,Mini,105.0,derived_cruise_datalink_likely,105.0,,,,,,
166.0,China (PR ),Ewatt Technology,EWG -E2 ,Mini,"EL ,VTOL ",CC,FW/RW,V,T,H,WT,E,VTOL,ISR,60.0,,1.167,30.0,,6.5,1.7505,1.5,,,,,,,,,normal,0.2307692307692308,,ISR,False,1.7505,False,Mini,,derived_max_or_range,45.513,,,,,,
578.0,Pakistan,Integrated Dynamics,Rover MK-II XS ,Micro,Bungee /Cat ./Taxiing ,CC,FW,T,Polyhedral,H,WT,E,Catapult,ISR,100.0,,0.9,10.0,,6.5,0.9,1.0,,,,3.0,0.16,0.3,datasheet,,normal,0.1538461538461539,,ISR,False,0.9,False,Mini,,derived_max_datalink_likely,58.5,,,,,,
1012.0,USA,Aeromao,VT NAUT,Micro,"EL , flyingwing vtol",CC,FW,,,,FW,E,VTOL,ISR,85.0,55.0,1.5,30.0,,3.6,0.8999999999999999,0.6,,,,1.96,,,,,normal,0.1666666666666667,,ISR,False,0.8999999999999999,False,Mini,82.5,derived_cruise_datalink_likely,82.5,,,,,,
318.0,Germany,"Germandrones (ex Aerolution ,Integrated Geo -Technologies )",Songbird 60,Mini,"EL ,VTOL ,4 motors, tilt rotor",CC,FW/TR,V,T,H,WT,E,VTOL,ISR,115.0,80.0,0.5,60.0,60.0,9.5,0.5,1.0,,,,2.98,,,company website,,normal,0.1052631578947368,,ISR,False,0.5,False,Mini,40.0,actual,60.0,,,,,,
1027.0,USA,AeroVironment,Puma LE ,CR,"EL ,Hand -launched,bungee lunch",M,FW,,,,WT,E,Hand,ISR,76.0,47.0,6.5,60.0,,12.2,16.25,2.5,,,,4.6,2.2,,,,normal,0.2049180327868853,,ISR,False,16.25,False,Mini,305.5,derived_cruise_datalink_likely,305.5,,,,,,
950.0,UK,UAVTEK,Sentinel ,Mini,"EL ,VTOL (tailsitter )",DP,FW,,,,,E,VTOL,ISR,,,,,,7.5,,2.0,,,,,,,,,normal,0.2666666666666667,,ISR,False,,False,Mini,,none,,,,,,,
265.0,France,Delair (ex Delair -Tech ),DT26E Tactical ,Mini,"EL ,Cat -Lnchd Belly Land",CC,FW,V,e,H,WT,E,Catapult,ISR,,57.0,2.25,50.0,,16.0,,,,,,3.3,1.6,,,,normal,,,ISR,False,,False,Mini,128.25,derived_cruise_datalink_likely,128.25,,,,,,
842.0,Sweden,"UAS Europe (acquired by Robot Aviation ,Norway ,in 2018)",Agri Owl 200,Mini,"EL ,Hand -Launched ",CC,FW,,,,,E,Hand,ISR,144.0,,2.0,30.0,,5.0,2.0,1.0,,,,2.5,1.2,0.3,,,normal,0.2,,ISR,False,2.0,False,Mini,,derived_max_datalink_likely,187.2,,,,,,
32.0,Australia,Silvertone Electronics (Australian UAV Techno ),COTESIA,Mini,,CC,FW,tail-less,d,,FW,E,VTOL,ISR,,,1.0,,,2.5,,,,,,,,,,,normal,,,ISR,False,,False,Mini,,none,,,,,,,
311.0,Germany,Bormatec,Maja,Micro,"EL , ",CC,FW,C,R,H,WT,E,Catapult,ISR,,70.0,1.0,,,3.0,0.5,0.5,,,,2.2,1.2,,paper ,,normal,0.1666666666666667,,ISR,False,0.5,False,Mini,70.0,derived_cruise,70.0,,,,,,
446.0,Israel,Elbit Systems,Skylark I LE ,Mini,EL ,M,FW,C,Polyhedral,H,WT,E,Hand,ISR,100.0,60.0,3.0,20.0,,6.3,3.6,1.2,,3.6,,2.8,1.7,,,,normal,0.1904761904761905,,ISR,False,3.6,False,Mini,180.0,derived_cruise_datalink_likely,180.0,,,,,,
843.0,Sweden,"UAS Europe (acquired by Robot Aviation ,Norway ,in 2018)",Spy Owl 200,Mini,"EL ,700W motor ",DP,FW,,,,,E,Hand,ISR,144.0,,,50.0,,6.5,,2.7,,,,,,,,,normal,0.4153846153846154,,ISR,False,,False,Mini,,range_only_low_conf,50.0,,,,,,
623.0,Poland,MSP,Neo3,Mini,"EL , hand lunch",DP,FW,T,e,H,WT,E,Catapult,ISR,120.0,,0.5,10.0,,15.0,1.5,6.0,3.0,,,3.765,2.375,,datasheet,,normal,0.4,,ISR,False,3.0,True,Mini,,derived_max_datalink_likely,39.0,,,,,,
987.0,Ukraine,UKRSPEC systems,SHARK-D ,CR,"el, Cat -Lnchd ,Para -Recov .",M,FW,,,,,E,Catapult,ISR,130.0,75.0,4.0,80.0,,13.5,,,,,,3.4,1.65,0.3,,,normal,,,ISR,False,,False,Mini,300.0,derived_cruise_datalink_likely,300.0,,,,,,
475.0,Israel,Innocon,Micro Falcon I,Mini,EL ,M,FW,tail-less,swept,Joined-wing,WT,E,Hand,ISR,74.0,,2.0,,,6.0,,,,,,2.0,,,,,normal,,,ISR,False,,False,Mini,,derived_max_estimated,96.2,,,,,,
978.0,Ukraine,SpaiTech,SPARROW plane,Mini,"el, Cat -Lnchd ,Para -Recov .",DP,FW,,,,,E,Catapult,ISR,110.0,70.0,1.0,20.0,,3.0,,,,,,0.98,,,,,normal,,,ISR,False,,False,Mini,70.0,derived_cruise_datalink_likely,70.0,,,,,,
760.0,Slovenia,C -Astral,Bramor ppX ,CR,"EL ,Catapult -launched ",DP,FW,tail-less,swept,,FW,E,Catapult,ISR,80.0,58.0,3.5,40.0,,4.7,,,,,,2.3,0.96,,datasheet,,normal,,,ISR,False,,False,Mini,203.0,derived_cruise_datalink_likely,203.0,,,,,,
577.0,Pakistan,Integrated Dynamics,Rover Mk -I,Micro,"EL ,Hand -launched ",CC,FW,T,Polyhedral,H,WT,E,Hand,ISR,100.0,,0.9,10.0,,4.5,0.45,0.5,,1.0,,1.5,0.9,0.2,datasheet,,normal,0.1111111111111111,,ISR,False,0.45,False,Mini,,derived_max_datalink_likely,58.5,,,,,,
1007.0,USA,Action Drone USA,AD-VWI ,Mini,VTOL ,CC,FW,,,,Tboom,E,VTOL,ISR,126.0,,2.5,15.0,,12.0,5.0,2.0,,,,2.5,1.4,,,,normal,0.1666666666666667,,ISR,False,5.0,False,Mini,,derived_max_datalink_likely,204.75,,,,,,
1028.0,USA,AeroVironment,Puma 3AE  VTOL,CR,VTOL Kit 3.2 kg,M,FW,,,,WT,E,VTOL,ISR,76.0,47.0,1.5,60.0,60.0,6.8,,,,,,2.8,1.4,,,,normal,,,ISR,False,,False,Mini,70.5,actual,60.0,,,,,,
666.0,Russian Fed .,Geoscan,Geoscan 201,Mini,"EL -20to +40°C, flying wing ",CC,FW,tail-less,swept,,FW,E,Hand,ISR,130.0,,3.0,60.0,,8.5,4.5,1.5,,,,2.22,,,datasheet,,normal,0.1764705882352941,,ISR,False,4.5,False,Mini,,derived_max_datalink_likely,253.5,,,,,,
231.0,China (PR ),Zero Tech (Beijing )Intelligence Technology,ZT -3V,Mini,"EL ,VTOL , flying wing",DP,FW,tail-less,swept,,FW,E,VTOL,ISR,70.0,,1.0,30.0,,8.0,1.0,1.0,,,,2.4,1.1,,,,normal,0.125,,ISR,False,1.0,False,Mini,,derived_max_or_range,45.5,,,,,,
966.0,Ukraine,Athlon Avia,Furia ,CR,"EL , flyig wing",M,FW,,,,,E,Hand,ISR,,65.0,3.0,200.0,200.0,5.5,,,,,,2.0,0.9,,,,normal,,,ISR,False,,False,Mini,195.0,actual,200.0,,,,,,
683.0,Russian Fed .,Omsk State Technical University,PP -50,MR,Ops :-40°C to +45°C ,CC,FW,inv-V,e,H,WT,E,Hand,ISR,120.0,,3.5,50.0,,4.3,,,,,,2.0,,,datasheet,,normal,,,ISR,False,,False,Mini,,derived_max_datalink_likely,273.0,,,,,,
605.0,Poland,FlyTech UAV,Birdie ,Micro,"EL ,Hand -Launched ,VTOL Opt .,4G LTE ",CC,FW,tail-less,swept,,FW,E,Hand,ISR,90.0,,1.0,4.0,,2.5,0.6,0.6,,,,1.4,0.56,0.14,data sheet,,normal,0.24,,ISR,False,0.6,False,Mini,,derived_max_datalink_likely,58.5,,,,,,
337.0,Germany,Quantum Systems,Twister,Mini,"EL ,VTOL , tilt rotor",CC,FW,tailsitter,T,,FW,E,VTOL,ISR,,69.0,1.5,15.0,,3.8,0.5249999999999999,0.35,,,,1.25,0.6,,data sheet,,normal,0.0921052631578947,,ISR,False,0.5249999999999999,False,Mini,103.5,derived_cruise_datalink_likely,103.5,,,,,,
